image_id,breed,species,split,total_pixels,fg_pixels,boundary_pixels,bg_pixels,fg_percentage,boundary_percentage,bg_percentage,mask_coverage,mask_height,mask_width
great_pyrenees_109,great_pyrenees,dog,train,218000,60045,128120,29835,27.543577981651374,58.77064220183487,13.685779816513763,0.8631422018348623,500,436
american_pit_bull_terrier_157,american_pit_bull_terrier,dog,train,80100,19671,47058,13371,24.55805243445693,58.749063670411985,16.692883895131086,0.8330711610486892,300,267
american_pit_bull_terrier_123,american_pit_bull_terrier,dog,train,72900,8683,55276,8941,11.910836762688614,75.8244170096022,12.26474622770919,0.8773525377229081,300,243
german_shorthaired_115,german_shorthaired,dog,train,187500,81669,86148,19683,43.5568,45.9456,10.4976,0.895024,375,500
Birman_134,Birman,cat,train,187500,71322,91085,25093,38.0384,48.57866666666666,13.382933333333332,0.8661706666666666,500,375
Abyssinian_151,Abyssinian,cat,train,81550,8213,66135,7202,10.071122011036174,81.09748620478234,8.831391784181482,0.9116860821581851,233,350
great_pyrenees_147,great_pyrenees,dog,train,187500,25532,133217,28751,13.617066666666666,71.04906666666668,15.333866666666667,0.8466613333333334,500,375
shiba_inu_141,shiba_inu,dog,train,166500,13035,144862,8603,7.828828828828829,87.0042042042042,5.1669669669669664,0.9483303303303303,333,500
keeshond_147,keeshond,dog,train,186000,102512,64958,18530,55.11397849462366,34.92365591397849,9.96236559139785,0.9003763440860215,372,500
Egyptian_Mau_154,Egyptian_Mau,cat,train,187500,105846,27003,54651,56.4512,14.4016,29.1472,0.708528,500,375
great_pyrenees_124,great_pyrenees,dog,train,210000,69176,124193,16631,32.94095238095238,59.13952380952381,7.91952380952381,0.9208047619047619,500,420
British_Shorthair_184,British_Shorthair,cat,train,208000,69693,105471,32836,33.50625,50.707211538461536,15.786538461538461,0.8421346153846154,416,500
Bengal_11,Bengal,cat,train,168000,31995,119860,16145,19.044642857142858,71.3452380952381,9.610119047619047,0.9038988095238095,336,500
german_shorthaired_148,german_shorthaired,dog,train,153000,4276,143303,5421,2.794771241830065,93.66209150326797,3.543137254901961,0.9645686274509804,306,500
Russian_Blue_104,Russian_Blue,cat,train,187500,8041,167597,11862,4.2885333333333335,89.38506666666667,6.3264000000000005,0.936736,375,500
german_shorthaired_123,german_shorthaired,dog,train,187500,24719,137078,25703,13.183466666666666,73.10826666666667,13.708266666666665,0.8629173333333333,500,375
pug_100,pug,dog,train,166500,47568,90203,28729,28.56936936936937,54.17597597597597,17.254654654654654,0.8274534534534534,500,333
Egyptian_Mau_109,Egyptian_Mau,cat,train,45000,31541,5287,8172,70.09111111111112,11.748888888888889,18.16,0.8184,250,180
Sphynx_166,Sphynx,cat,train,187500,44338,126183,16979,23.646933333333333,67.2976,9.055466666666668,0.9094453333333333,375,500
British_Shorthair_148,British_Shorthair,cat,train,140500,11009,123376,6115,7.835587188612099,87.81209964412811,4.352313167259787,0.9564768683274021,281,500
Birman_108,Birman,cat,train,196500,61844,99249,35407,31.472773536895676,50.50839694656488,18.01882951653944,0.8198117048346056,393,500
wheaten_terrier_152,wheaten_terrier,dog,train,187500,43203,131971,12326,23.041600000000003,70.38453333333334,6.5738666666666665,0.9342613333333334,375,500
British_Shorthair_178,British_Shorthair,cat,train,168000,46977,99469,21554,27.962500000000002,59.20773809523809,12.829761904761906,0.871702380952381,336,500
Birman_112,Birman,cat,train,187500,85167,74195,28138,45.4224,39.57066666666667,15.006933333333333,0.8499306666666666,375,500
Egyptian_Mau_171,Egyptian_Mau,cat,train,43200,7198,30628,5374,16.662037037037038,70.89814814814814,12.439814814814815,0.8756018518518518,180,240
wheaten_terrier_112,wheaten_terrier,dog,train,187500,67113,105954,14433,35.7936,56.5088,7.6976,0.923024,375,500
great_pyrenees_162,great_pyrenees,dog,train,187500,39793,123325,24382,21.222933333333334,65.77333333333333,13.003733333333333,0.8699626666666667,375,500
german_shorthaired_102,german_shorthaired,dog,train,183500,33692,124979,24829,18.360762942779292,68.10844686648501,13.530790190735695,0.864692098092643,367,500
wheaten_terrier_100,wheaten_terrier,dog,train,166500,14770,139298,12432,8.87087087087087,83.66246246246246,7.466666666666668,0.9253333333333333,500,333
keeshond_113,keeshond,dog,train,166500,62009,87860,16631,37.24264264264264,52.76876876876877,9.98858858858859,0.9001141141141141,500,333
japanese_chin_107,japanese_chin,dog,train,166500,105009,38963,22528,63.06846846846847,23.401201201201204,13.530330330330331,0.8646966966966967,333,500
miniature_pinscher_169,miniature_pinscher,dog,train,67500,5855,57664,3981,8.674074074074074,85.42814814814815,5.897777777777778,0.9410222222222222,225,300
yorkshire_terrier_130,yorkshire_terrier,dog,train,34600,17325,9799,7476,50.07225433526011,28.320809248554912,21.606936416184972,0.7839306358381503,200,173
Russian_Blue_131,Russian_Blue,cat,train,187500,26778,125737,34985,14.2816,67.05973333333334,18.65866666666667,0.8134133333333333,500,375
yorkshire_terrier_161,yorkshire_terrier,dog,train,166500,54833,99693,11974,32.93273273273273,59.87567567567568,7.191591591591591,0.928084084084084,333,500
leonberger_104,leonberger,dog,train,230000,31383,182865,15752,13.644782608695651,79.50652173913043,6.848695652173912,0.9315130434782609,460,500
great_pyrenees_161,great_pyrenees,dog,train,190500,65649,98660,26191,34.46141732283465,51.79002624671916,13.748556430446193,0.8625144356955381,381,500
english_cocker_spaniel_141,english_cocker_spaniel,dog,train,166500,62003,65388,39109,37.23903903903904,39.27207207207207,23.48888888888889,0.7651111111111111,500,333
Siamese_171,Siamese,cat,train,187500,14102,153079,20319,7.521066666666666,81.64213333333333,10.8368,0.891632,375,500
Egyptian_Mau_128,Egyptian_Mau,cat,train,67500,12466,44426,10608,18.46814814814815,65.8162962962963,15.715555555555556,0.8428444444444444,300,225
great_pyrenees_117,great_pyrenees,dog,train,187500,15325,161015,11160,8.173333333333334,85.87466666666667,5.952,0.94048,375,500
beagle_158,beagle,dog,train,187500,20211,156174,11115,10.7792,83.2928,5.928,0.94072,375,500
Abyssinian_165,Abyssinian,cat,train,176500,66630,88791,21079,37.75070821529745,50.306515580736544,11.942776203966005,0.8805722379603399,353,500
Persian_112,Persian,cat,train,173200,153771,3483,15946,88.7823325635104,2.010969976905312,9.206697459584296,0.907933025404157,400,433
pug_126,pug,dog,train,60900,22836,29454,8610,37.49753694581281,48.364532019704434,14.13793103448276,0.8586206896551725,300,203
pomeranian_143,pomeranian,dog,train,67500,15922,45552,6026,23.588148148148147,67.48444444444445,8.927407407407408,0.9107259259259259,225,300
english_cocker_spaniel_130,english_cocker_spaniel,dog,train,166500,43222,107573,15705,25.959159159159157,64.60840840840841,9.432432432432432,0.9056756756756756,333,500
Siamese_112,Siamese,cat,train,187500,58144,102654,26702,31.010133333333336,54.748799999999996,14.241066666666665,0.8575893333333333,375,500
shiba_inu_15,shiba_inu,dog,train,166500,83030,68582,14888,49.867867867867865,41.19039039039039,8.941741741741742,0.9105825825825826,333,500
english_cocker_spaniel_134,english_cocker_spaniel,dog,train,166500,33289,116698,16513,19.993393393393394,70.08888888888889,9.917717717717718,0.9008228228228228,500,333
staffordshire_bull_terrier_145,staffordshire_bull_terrier,dog,train,187500,72945,86794,27761,38.903999999999996,46.29013333333333,14.805866666666667,0.8519413333333333,375,500
British_Shorthair_172,British_Shorthair,cat,train,167500,88995,61826,16679,53.13134328358209,36.911044776119404,9.957611940298507,0.900423880597015,335,500
Ragdoll_156,Ragdoll,cat,train,209000,35046,149375,24579,16.76842105263158,71.47129186602871,11.760287081339712,0.8823971291866028,500,418
Abyssinian_136,Abyssinian,cat,train,166500,42769,96359,27372,25.687087087087086,57.87327327327327,16.43963963963964,0.8356036036036036,500,333
german_shorthaired_122,german_shorthaired,dog,train,187500,24445,155041,8014,13.037333333333335,82.68853333333334,4.274133333333333,0.9572586666666667,375,500
german_shorthaired_135,german_shorthaired,dog,train,166500,38211,116588,11701,22.94954954954955,70.02282282282283,7.027627627627628,0.9297237237237237,333,500
japanese_chin_143,japanese_chin,dog,train,187500,92364,74000,21136,49.260799999999996,39.46666666666667,11.272533333333334,0.8872746666666667,375,500
english_setter_129,english_setter,dog,train,187500,83513,69356,34631,44.54026666666667,36.989866666666664,18.469866666666668,0.8153013333333333,375,500
keeshond_124,keeshond,dog,train,166500,88676,55450,22374,53.25885885885886,33.3033033033033,13.437837837837838,0.8656216216216216,500,333
chihuahua_165,chihuahua,dog,train,67200,15921,44888,6391,23.69196428571429,66.79761904761905,9.510416666666668,0.9048958333333333,224,300
pug_114,pug,dog,train,187500,39948,121324,26228,21.3056,64.70613333333334,13.988266666666666,0.8601173333333333,500,375
samoyed_100,samoyed,dog,train,167000,91347,56316,19337,54.698802395209576,33.722155688622756,11.579041916167665,0.8842095808383234,334,500
havanese_159,havanese,dog,train,186500,86181,69151,31168,46.20965147453083,37.07828418230563,16.712064343163537,0.8328793565683646,373,500
scottish_terrier_112,scottish_terrier,dog,train,187500,29528,141565,16407,15.748266666666666,75.50133333333333,8.750399999999999,0.912496,500,375
american_bulldog_133,american_bulldog,dog,train,167000,48835,93812,24353,29.24251497005988,56.1748502994012,14.58263473053892,0.8541736526946108,334,500
japanese_chin_128,japanese_chin,dog,train,187500,97739,72043,17718,52.12746666666666,38.42293333333333,9.4496,0.905504,500,375
saint_bernard_165,saint_bernard,dog,train,187500,51080,122130,14290,27.242666666666665,65.13600000000001,7.621333333333332,0.9237866666666666,375,500
samoyed_17,samoyed,dog,train,239500,107463,99811,32226,44.86972860125261,41.67473903966597,13.45553235908142,0.8654446764091858,479,500
english_cocker_spaniel_143,english_cocker_spaniel,dog,train,187500,31321,137447,18732,16.704533333333334,73.30506666666666,9.990400000000001,0.900096,375,500
Persian_125,Persian,cat,train,166500,83920,67289,15291,50.4024024024024,40.41381381381382,9.183783783783783,0.9081621621621622,333,500
german_shorthaired_132,german_shorthaired,dog,train,166500,38604,116857,11039,23.185585585585585,70.18438438438437,6.6300300300300306,0.9336996996996997,333,500
beagle_133,beagle,dog,train,187500,60234,111628,15638,32.1248,59.53493333333333,8.340266666666666,0.9165973333333334,375,500
english_cocker_spaniel_15,english_cocker_spaniel,dog,train,166500,71668,74070,20762,43.043843843843845,44.486486486486484,12.46966966966967,0.8753033033033033,333,500
havanese_149,havanese,dog,train,187500,46999,120491,20010,25.066133333333333,64.26186666666666,10.671999999999999,0.89328,375,500
english_setter_166,english_setter,dog,train,187500,16578,160683,10239,8.8416,85.6976,5.4608,0.945392,375,500
newfoundland_134,newfoundland,dog,train,187500,39463,134176,13861,21.046933333333335,71.56053333333332,7.392533333333333,0.9260746666666667,375,500
Siamese_135,Siamese,cat,train,167000,48206,91572,27222,28.865868263473054,54.83353293413173,16.30059880239521,0.836994011976048,334,500
pomeranian_170,pomeranian,dog,train,67500,31098,28559,7843,46.071111111111115,42.30962962962963,11.619259259259259,0.8838074074074074,300,225
samoyed_121,samoyed,dog,train,200000,57993,115688,26319,28.996499999999997,57.843999999999994,13.1595,0.868405,400,500
german_shorthaired_10,german_shorthaired,dog,train,160000,65672,63624,30704,41.045,39.765,19.189999999999998,0.8081,500,320
Ragdoll_178,Ragdoll,cat,train,166500,35992,110665,19843,21.616816816816815,66.46546546546547,11.917717717717718,0.8808228228228229,500,333
British_Shorthair_104,British_Shorthair,cat,train,166500,65788,62195,38517,39.51231231231232,37.35435435435435,23.133333333333333,0.7686666666666667,500,333
newfoundland_133,newfoundland,dog,train,187500,23049,149006,15445,12.2928,79.46986666666666,8.237333333333334,0.9176266666666667,375,500
staffordshire_bull_terrier_167,staffordshire_bull_terrier,dog,train,187500,55827,116605,15068,29.7744,62.18933333333333,8.036266666666666,0.9196373333333333,375,500
Persian_166,Persian,cat,train,175000,110871,45663,18466,63.35485714285715,26.09314285714286,10.552,0.89448,500,350
keeshond_151,keeshond,dog,train,187500,65193,105953,16354,34.7696,56.508266666666664,8.722133333333334,0.9127786666666666,375,500
newfoundland_126,newfoundland,dog,train,221500,90014,100502,30984,40.63837471783296,45.37336343115124,13.988261851015801,0.860117381489842,500,443
Bengal_129,Bengal,cat,train,140500,64282,59775,16443,45.752313167259786,42.544483985765126,11.703202846975088,0.8829679715302491,281,500
pug_123,pug,dog,train,66900,25643,33559,7698,38.33034379671151,50.162929745889386,11.506726457399104,0.8849327354260089,300,223
samoyed_130,samoyed,dog,train,166500,42908,102427,21165,25.770570570570573,61.517717717717716,12.711711711711713,0.8728828828828828,333,500
Abyssinian_145,Abyssinian,cat,train,461600,61476,356456,43668,13.318024263431544,77.22183708838821,9.460138648180243,0.9053986135181976,577,800
japanese_chin_146,japanese_chin,dog,train,187500,33650,135602,18248,17.946666666666665,72.32106666666667,9.732266666666668,0.9026773333333333,375,500
staffordshire_bull_terrier_110,staffordshire_bull_terrier,dog,train,167000,44351,106935,15714,26.55748502994012,64.03293413173652,9.409580838323354,0.9059041916167665,334,500
basset_hound_138,basset_hound,dog,train,200000,11595,175853,12552,5.797499999999999,87.92649999999999,6.276,0.93724,500,400
leonberger_11,leonberger,dog,train,167000,3975,156997,6028,2.3802395209580838,94.01017964071856,3.6095808383233536,0.9639041916167664,334,500
wheaten_terrier_16,wheaten_terrier,dog,train,166000,25700,122661,17639,15.481927710843374,73.8921686746988,10.625903614457831,0.8937409638554217,332,500
Russian_Blue_140,Russian_Blue,cat,train,166500,89893,55551,21056,53.98978978978979,33.36396396396397,12.646246246246246,0.8735375375375375,333,500
japanese_chin_169,japanese_chin,dog,train,187500,84570,81725,21205,45.104,43.586666666666666,11.309333333333333,0.8869066666666666,375,500
american_pit_bull_terrier_107,american_pit_bull_terrier,dog,train,166500,67616,65293,33591,40.61021021021021,39.21501501501501,20.174774774774775,0.7982522522522523,500,333
staffordshire_bull_terrier_122,staffordshire_bull_terrier,dog,train,187500,53177,118337,15986,28.361066666666666,63.11306666666666,8.525866666666666,0.9147413333333333,375,500
great_pyrenees_144,great_pyrenees,dog,train,166500,29281,119322,17897,17.586186186186186,71.66486486486487,10.748948948948948,0.8925105105105106,333,500
Bengal_115,Bengal,cat,train,166500,56768,85932,23800,34.09489489489489,51.61081081081081,14.294294294294293,0.857057057057057,500,333
english_cocker_spaniel_14,english_cocker_spaniel,dog,train,166500,62035,85467,18998,37.25825825825826,51.331531531531525,11.41021021021021,0.8858978978978979,333,500
basset_hound_164,basset_hound,dog,train,166500,41489,103767,21244,24.91831831831832,62.322522522522526,12.759159159159159,0.8724084084084084,333,500
chihuahua_114,chihuahua,dog,train,66000,14935,44439,6626,22.62878787878788,67.33181818181818,10.039393939393939,0.8996060606060606,220,300
Maine_Coon_141,Maine_Coon,cat,train,187500,26575,136009,24916,14.173333333333332,72.53813333333333,13.288533333333334,0.8671146666666667,375,500
leonberger_128,leonberger,dog,train,213500,35011,167632,10857,16.398594847775176,78.51615925058549,5.085245901639344,0.9491475409836065,500,427
havanese_11,havanese,dog,train,166500,30957,108000,27543,18.592792792792793,64.86486486486487,16.54234234234234,0.8345765765765766,500,333
american_bulldog_122,american_bulldog,dog,train,166500,26940,112746,26814,16.18018018018018,67.71531531531532,16.104504504504504,0.838954954954955,333,500
shiba_inu_135,shiba_inu,dog,train,187500,44259,124269,18972,23.6048,66.27680000000001,10.1184,0.898816,375,500
havanese_107,havanese,dog,train,166500,69859,59018,37623,41.95735735735735,35.44624624624625,22.596396396396397,0.774036036036036,500,333
boxer_130,boxer,dog,train,187500,101157,64897,21446,53.9504,34.61173333333333,11.437866666666666,0.8856213333333334,375,500
wheaten_terrier_109,wheaten_terrier,dog,train,166500,113256,27102,26142,68.02162162162162,16.27747747747748,15.700900900900901,0.842990990990991,500,333
