image_id,breed,species,split,width,height,area,normalized_area,aspect_ratio,center_x,center_y,xmin,ymin,xmax,ymax,size_category,diagonal,image_width,image_height
Egyptian_Mau_10,Egyptian_Mau,cat,train,244,238,58072,0.13536596736596737,1.0252100840336134,0.35333333333333333,0.24895104895104894,90,59,334,297,large,340.8518739863403,600,715
Bombay_162,Bombay,cat,train,175,143,25025,0.22569444444444445,1.2237762237762237,0.5013888888888889,0.4107142857142857,93,55,268,198,large,225.99557517792246,360,308
leonberger_156,leonberger,dog,train,342,325,111150,0.6123966942148761,1.0523076923076924,0.5261707988980716,0.421,20,48,362,373,large,471.79338698205595,363,500
Egyptian_Mau_174,Egyptian_Mau,cat,train,109,111,12099,0.03292244897959184,0.9819819819819819,0.3476190476190476,0.30357142857142855,128,157,237,268,large,155.56991997169632,525,700
Bombay_155,Bombay,cat,train,55,55,3025,0.050416666666666665,1.0,0.6316666666666667,0.1825,162,9,217,64,medium,77.78174593052023,300,200
wheaten_terrier_129,wheaten_terrier,dog,train,145,158,22910,0.12218666666666667,0.9177215189873418,0.519,0.37333333333333335,187,61,332,219,large,214.45046047980406,500,375
beagle_110,beagle,dog,train,267,235,62745,0.287162471395881,1.1361702127659574,0.4679633867276888,0.303,71,34,338,269,large,355.6880655855633,437,500
Russian_Blue_171,Russian_Blue,cat,train,211,213,44943,0.2699279279279279,0.9906103286384976,0.561,0.35585585585585583,175,12,386,225,large,299.81661061388843,500,333
havanese_139,havanese,dog,train,303,267,80901,0.3399201680672269,1.1348314606741574,0.623,0.2930672268907563,160,6,463,273,large,403.8539339909914,500,476
japanese_chin_126,japanese_chin,dog,train,89,72,6408,0.03579888268156425,1.2361111111111112,0.369,0.3240223463687151,140,80,229,152,large,114.47707194019246,500,358
german_shorthaired_105,german_shorthaired,dog,train,164,142,23288,0.13944910179640718,1.1549295774647887,0.5149700598802395,0.542,90,200,254,342,large,216.9331694324314,334,500
english_cocker_spaniel_109,english_cocker_spaniel,dog,train,266,272,72352,0.43454654654654656,0.9779411764705882,0.5015015015015015,0.336,34,32,300,304,large,380.44710539048657,333,500
german_shorthaired_158,german_shorthaired,dog,train,243,160,38880,0.20736,1.51875,0.503,0.5013333333333333,130,108,373,268,large,290.9450119868014,500,375
basset_hound_17,basset_hound,dog,train,247,237,58539,0.35158558558558556,1.0421940928270041,0.693,0.53003003003003,223,58,470,295,large,342.31272252138103,500,333
newfoundland_15,newfoundland,dog,train,201,223,44823,0.2692072072072072,0.9013452914798207,0.375,0.41291291291291293,87,26,288,249,large,300.2165884823822,500,333
german_shorthaired_116,german_shorthaired,dog,train,162,120,19440,0.10368,1.35,0.554,0.4053333333333333,196,92,358,212,large,201.6035713969373,500,375
english_cocker_spaniel_126,english_cocker_spaniel,dog,train,173,204,35292,0.188224,0.8480392156862745,0.5,0.454,101,125,274,329,large,267.47897113605023,375,500
pug_101,pug,dog,train,198,171,33858,0.20335135135135135,1.1578947368421053,0.34,0.3978978978978979,71,47,269,218,large,261.6199533674754,500,333
Ragdoll_176,Ragdoll,cat,train,84,92,7728,0.05034527687296417,0.9130434782608695,0.732,0.3745928338762215,324,69,408,161,large,124.57929201917949,500,307
german_shorthaired_126,german_shorthaired,dog,train,231,129,29799,0.17897297297297296,1.7906976744186047,0.619,0.37987987987987987,194,62,425,191,large,264.5789107241921,500,333
english_cocker_spaniel_156,english_cocker_spaniel,dog,train,120,110,13200,0.0704,1.0909090909090908,0.534,0.30133333333333334,207,58,327,168,large,162.78820596099706,500,375
english_setter_131,english_setter,dog,train,185,142,26270,0.14010666666666666,1.3028169014084507,0.452,0.44,77,149,262,291,large,233.21449354617735,375,500
Persian_121,Persian,cat,train,327,266,86982,0.5224144144144144,1.2293233082706767,0.493993993993994,0.35,1,42,328,308,large,421.5269860874865,333,500
pomeranian_138,pomeranian,dog,train,65,81,5265,0.08645320197044334,0.8024691358024691,0.7083333333333334,0.3669950738916256,180,34,245,115,large,103.85566907973777,300,203
boxer_113,boxer,dog,train,246,235,57810,0.34825301204819276,1.0468085106382978,0.4246987951807229,0.387,18,76,264,311,large,340.20728975141026,332,500
Persian_102,Persian,cat,train,279,291,81189,0.4318563829787234,0.9587628865979382,0.37898936170212766,0.323,3,16,282,307,large,403.1401741330179,376,500
scottish_terrier_144,scottish_terrier,dog,train,168,169,28392,0.151424,0.9940828402366864,0.392,0.5213333333333333,112,111,280,280,large,238.29603437741048,500,375
newfoundland_100,newfoundland,dog,train,87,114,9918,0.059567567567567564,0.7631578947368421,0.443,0.4744744744744745,178,101,265,215,large,143.40502083260543,500,333
Ragdoll_104,Ragdoll,cat,train,211,213,44943,0.18609937888198758,0.9906103286384976,0.541,0.37577639751552794,165,75,376,288,large,299.81661061388843,500,483
newfoundland_163,newfoundland,dog,train,115,108,12420,0.0745945945945946,1.0648148148148149,0.543,0.30930930930930933,214,49,329,157,large,157.76247969653622,500,333
havanese_13,havanese,dog,train,151,145,21895,0.1315015015015015,1.0413793103448277,0.435,0.30180180180180183,142,28,293,173,large,209.34660255184463,500,333
saint_bernard_160,saint_bernard,dog,train,192,179,34368,0.183296,1.0726256983240223,0.4266666666666667,0.289,64,55,256,234,large,262.497619036821,375,500
Sphynx_108,Sphynx,cat,train,89,95,8455,0.05062874251497006,0.9368421052631579,0.523,0.4416167664670659,217,100,306,195,large,130.17680284904833,500,334
pomeranian_100,pomeranian,dog,train,103,137,14111,0.07525866666666667,0.7518248175182481,0.613,0.39866666666666667,255,81,358,218,large,171.40011668607463,500,375
Birman_16,Birman,cat,train,229,205,46945,0.28195195195195194,1.1170731707317074,0.359,0.35585585585585583,65,16,294,221,large,307.3532169995948,500,333
Persian_150,Persian,cat,train,151,153,23103,0.13875675675675675,0.9869281045751634,0.581081081081081,0.305,118,76,269,229,large,214.96511344867102,333,500
Birman_115,Birman,cat,train,150,156,23400,0.13072625698324022,0.9615384615384616,0.278,0.40782122905027934,64,68,214,224,large,216.4162655624572,500,358
english_cocker_spaniel_166,english_cocker_spaniel,dog,train,324,288,93312,0.497664,1.125,0.418,0.4666666666666667,47,31,371,319,large,433.49740483652266,500,375
saint_bernard_155,saint_bernard,dog,train,278,232,64496,0.30494562647754136,1.1982758620689655,0.66,0.34988179669030733,191,32,469,264,large,362.08838699963854,500,423
Sphynx_112,Sphynx,cat,train,139,182,25298,0.13492266666666666,0.7637362637362637,0.5346666666666666,0.266,131,42,270,224,large,229.0087334579186,375,500
pomeranian_10,pomeranian,dog,train,147,107,15729,0.09446846846846847,1.3738317757009346,0.533,0.30180180180180183,193,47,340,154,large,181.81859090863068,500,333
Ragdoll_161,Ragdoll,cat,train,123,134,16482,0.10667961165048544,0.917910447761194,0.347,0.23300970873786409,112,5,235,139,large,181.89282558693733,500,309
British_Shorthair_103,British_Shorthair,cat,train,91,80,7280,0.043723723723723726,1.1375,0.307,0.5675675675675675,108,149,199,229,large,121.16517651536682,500,333
Egyptian_Mau_118,Egyptian_Mau,cat,train,110,111,12210,0.2411851851851852,0.990990990990991,0.4444444444444444,0.2644444444444444,45,4,155,115,large,156.27219842313605,225,225
miniature_pinscher_168,miniature_pinscher,dog,train,196,208,40768,0.6039703703703704,0.9423076923076923,0.36,0.4666666666666667,10,1,206,209,large,285.79713084634,300,225
Bengal_132,Bengal,cat,train,70,79,5530,0.06144444444444445,0.8860759493670886,0.18333333333333332,0.15833333333333333,20,8,90,87,large,105.55093557141026,300,300
Abyssinian_119,Abyssinian,cat,train,117,128,14976,0.16808080808080808,0.9140625,0.325,0.3872053872053872,39,51,156,179,large,173.4156855650607,300,297
Bombay_140,Bombay,cat,train,790,813,642270,0.23270652173913042,0.971709717097171,0.5814492753623188,0.2996875,608,73,1398,886,large,1133.6088390622226,1725,1600
english_cocker_spaniel_144,english_cocker_spaniel,dog,train,233,278,64774,0.3810235294117647,0.8381294964028777,0.5073529411764706,0.642,56,182,289,460,large,362.72992708074145,340,500
Maine_Coon_153,Maine_Coon,cat,train,127,119,15113,0.09076876876876877,1.0672268907563025,0.445,0.4519519519519519,159,91,286,210,large,174.04022523543227,500,333
pug_139,pug,dog,train,182,123,22386,0.31753191489361704,1.4796747967479675,0.4766666666666667,0.32553191489361705,52,15,234,138,large,219.66565503054863,300,235
leonberger_16,leonberger,dog,train,253,224,56672,0.27577615571776154,1.1294642857142858,0.491,0.3333333333333333,119,25,372,249,large,337.91271062213684,500,411
chihuahua_10,chihuahua,dog,train,309,296,91464,0.5493333333333333,1.0439189189189189,0.499,0.44744744744744747,95,1,404,297,large,427.8983524156175,500,333
samoyed_15,samoyed,dog,train,159,224,35616,0.18894429708222812,0.7098214285714286,0.5663129973474801,0.336,134,56,293,280,large,274.69437562498433,377,500
miniature_pinscher_128,miniature_pinscher,dog,train,85,61,5185,0.0877326565143824,1.3934426229508197,0.36833333333333335,0.18527918781725888,68,6,153,67,large,104.62313319720452,300,197
Persian_145,Persian,cat,train,109,120,13080,0.07855855855855856,0.9083333333333333,0.515,0.3933933933933934,203,71,312,191,large,162.1141573089778,500,333
basset_hound_152,basset_hound,dog,train,151,139,20989,0.12606006006006007,1.0863309352517985,0.44294294294294295,0.551,72,206,223,345,large,205.2364490045567,333,500
staffordshire_bull_terrier_138,staffordshire_bull_terrier,dog,train,253,256,64768,0.3454293333333333,0.98828125,0.465,0.4,106,22,359,278,large,359.9236030048599,500,375
wheaten_terrier_165,wheaten_terrier,dog,train,218,237,51666,0.275552,0.919831223628692,0.3973333333333333,0.335,40,49,258,286,large,322.0139748520241,375,500
american_pit_bull_terrier_126,american_pit_bull_terrier,dog,train,84,62,5208,0.2188235294117647,1.3548387096774193,0.40336134453781514,0.345,6,38,90,100,large,104.4030650891055,119,200
american_bulldog_118,american_bulldog,dog,train,194,186,36084,0.192448,1.043010752688172,0.616,0.6,134,207,328,393,large,268.7601160886786,375,500
Bombay_14,Bombay,cat,train,34,37,1258,0.03656976744186047,0.918918918918919,0.605,0.15988372093023256,104,9,138,46,medium,50.24937810560445,200,172
chihuahua_117,chihuahua,dog,train,75,77,5775,0.09080188679245282,0.974025974025974,0.35833333333333334,0.2617924528301887,70,17,145,94,large,107.48953437428223,300,212
staffordshire_bull_terrier_120,staffordshire_bull_terrier,dog,train,144,165,23760,0.14270270270270272,0.8727272727272727,0.42042042042042044,0.357,68,96,212,261,large,219.0,333,500
havanese_104,havanese,dog,train,171,134,22914,0.11016346153846154,1.2761194029850746,0.5805288461538461,0.372,156,119,327,253,large,217.24870540465827,416,500
english_cocker_spaniel_110,english_cocker_spaniel,dog,train,113,104,11752,0.07058258258258258,1.0865384615384615,0.3948948948948949,0.42,75,158,188,262,large,153.57408635573907,333,500
Sphynx_145,Sphynx,cat,train,150,167,25050,0.15045045045045044,0.8982035928143712,0.476,0.2777777777777778,163,9,313,176,large,224.47494292236718,500,333
japanese_chin_123,japanese_chin,dog,train,212,166,35192,0.1862010582010582,1.2771084337349397,0.47619047619047616,0.37,74,102,286,268,large,269.2582403567252,378,500
Ragdoll_151,Ragdoll,cat,train,69,76,5244,0.02596039603960396,0.9078947368421053,0.5655940594059405,0.194,194,59,263,135,large,102.6498904042279,404,500
german_shorthaired_150,german_shorthaired,dog,train,66,78,5148,0.03091891891891892,0.8461538461538461,0.5465465465465466,0.432,149,177,215,255,large,102.17631819555841,333,500
beagle_126,beagle,dog,train,289,256,73984,0.4203636363636364,1.12890625,0.515625,0.484,37,114,326,370,large,386.079007458318,352,500
boxer_153,boxer,dog,train,230,250,57500,0.38333333333333336,0.92,0.464,0.42,117,1,347,251,large,339.70575502926056,500,300
pomeranian_132,pomeranian,dog,train,85,102,8670,0.11606425702811245,0.8333333333333334,0.585,0.21285140562248997,133,2,218,104,large,132.7742444904131,300,249
Ragdoll_132,Ragdoll,cat,train,283,286,80938,0.43166933333333335,0.9895104895104895,0.481,0.43733333333333335,99,21,382,307,large,402.3493506891741,500,375
yorkshire_terrier_141,yorkshire_terrier,dog,train,98,104,10192,0.15875389408099688,0.9423076923076923,0.5467289719626168,0.41333333333333333,68,72,166,176,large,142.89856542317,214,300
newfoundland_162,newfoundland,dog,train,281,245,68845,0.41348348348348346,1.146938775510204,0.575075075075075,0.559,51,157,332,402,large,372.80826171103024,333,500
shiba_inu_177,shiba_inu,dog,train,150,84,12600,0.07567567567567568,1.7857142857142858,0.6456456456456456,0.4,140,158,290,242,large,171.91858538273283,333,500
pomeranian_101,pomeranian,dog,train,93,132,12276,0.065472,0.7045454545454546,0.377,0.352,142,66,235,198,large,161.47135968957468,500,375
havanese_148,havanese,dog,train,184,133,24472,0.13051733333333335,1.3834586466165413,0.246,0.5666666666666667,31,146,215,279,large,227.03523955544875,500,375
samoyed_166,samoyed,dog,train,90,121,10890,0.0654054054054054,0.743801652892562,0.548,0.30180180180180183,229,40,319,161,large,150.8011936292283,500,333
shiba_inu_161,shiba_inu,dog,train,105,131,13755,0.07336,0.8015267175572519,0.493,0.35333333333333333,194,67,299,198,large,167.88686666919483,500,375
shiba_inu_155,shiba_inu,dog,train,163,185,30155,0.18002985074626865,0.8810810810810811,0.667,0.3805970149253731,252,35,415,220,large,246.56439321199645,500,335
german_shorthaired_162,german_shorthaired,dog,train,62,65,4030,0.023636363636363636,0.9538461538461539,0.414,0.3064516129032258,176,72,238,137,medium,89.8276126811795,500,341
great_pyrenees_152,great_pyrenees,dog,train,190,146,27740,0.16660660660660662,1.3013698630136987,0.44744744744744747,0.32,54,87,244,233,large,239.61636004246455,333,500
Abyssinian_10,Abyssinian,cat,train,216,186,40176,0.214272,1.1612903225806452,0.48,0.396,72,105,288,291,large,285.04736448527285,375,500
saint_bernard_12,saint_bernard,dog,train,253,242,61226,0.32653866666666664,1.0454545454545454,0.505,0.3893333333333333,126,25,379,267,large,350.1042701824701,500,375
Maine_Coon_187,Maine_Coon,cat,train,136,146,19856,0.10589866666666667,0.9315068493150684,0.552,0.336,139,95,275,241,large,199.52944644838766,375,500
great_pyrenees_141,great_pyrenees,dog,train,98,101,9898,0.05944744744744745,0.9702970297029703,0.5735735735735735,0.717,142,308,240,409,large,140.73023839957068,333,500
samoyed_126,samoyed,dog,train,242,238,57596,0.34592192192192195,1.0168067226890756,0.432,0.5645645645645646,95,69,337,307,large,339.423039877967,500,333
boxer_169,boxer,dog,train,93,106,9858,0.05920720720720721,0.8773584905660378,0.665,0.4444444444444444,286,95,379,201,large,141.01418368376991,500,333
Sphynx_134,Sphynx,cat,train,243,198,48114,0.28984337349397593,1.2272727272727273,0.537,0.31626506024096385,147,6,390,204,large,313.453345810824,500,332
miniature_pinscher_150,miniature_pinscher,dog,train,83,96,7968,0.11804444444444444,0.8645833333333334,0.5783333333333334,0.47555555555555556,132,59,215,155,large,126.90547663517127,300,225
British_Shorthair_175,British_Shorthair,cat,train,195,201,39195,0.20904,0.9701492537313433,0.563,0.43866666666666665,184,64,379,265,large,280.0464247227591,500,375
Birman_137,Birman,cat,train,53,54,2862,0.01718918918918919,0.9814814814814815,0.493,0.6366366366366366,220,185,273,239,medium,75.66372975210778,500,333
saint_bernard_143,saint_bernard,dog,train,126,103,12978,0.07794594594594595,1.2233009708737863,0.6216216216216216,0.415,144,156,270,259,large,162.74212730574712,333,500
great_pyrenees_122,great_pyrenees,dog,train,89,79,7031,0.04261212121212121,1.1265822784810127,0.40454545454545454,0.177,89,49,178,128,large,119.00420160649792,330,500
Maine_Coon_167,Maine_Coon,cat,train,140,143,20020,0.10677333333333333,0.9790209790209791,0.472,0.2813333333333333,166,34,306,177,large,200.12246250733574,500,375
havanese_163,havanese,dog,train,187,145,27115,0.1255324074074074,1.289655172413793,0.6770833333333334,0.507,199,181,386,326,large,236.63051367057463,432,500
miniature_pinscher_105,miniature_pinscher,dog,train,346,272,94112,0.5652372372372373,1.2720588235294117,0.448,0.5195195195195195,51,37,397,309,large,440.1136216933077,500,333
havanese_10,havanese,dog,train,166,148,24568,0.14755555555555555,1.1216216216216217,0.37237237237237236,0.184,41,18,207,166,large,222.39604313026794,333,500
Ragdoll_116,Ragdoll,cat,train,250,224,56000,0.33633633633633636,1.1160714285714286,0.41,0.33933933933933935,80,1,330,225,large,335.6724594005293,500,333
great_pyrenees_14,great_pyrenees,dog,train,206,193,39758,0.24873623623623622,1.067357512953368,0.6083333333333333,0.3138138138138138,189,8,395,201,large,282.2853166567471,480,333
Birman_127,Birman,cat,train,242,242,58564,0.31234133333333336,1.0,0.7,0.368,229,17,471,259,large,342.239682094289,500,375
havanese_117,havanese,dog,train,288,242,69696,0.37981471389645777,1.1900826446280992,0.362,0.4223433242506812,37,34,325,276,large,376.1754909613331,500,367
japanese_chin_105,japanese_chin,dog,train,275,161,44275,0.2635416666666667,1.7080745341614907,0.46577380952380953,0.163,19,1,294,162,large,318.6628312182015,336,500
