image_id,breed,species,split,center_x,center_y,xmin,ymin,xmax,ymax,normalized_area
english_cocker_spaniel_170,english_cocker_spaniel,dog,train,0.503,0.27095808383233533,178,13,325,168,0.136437125748503
saint_bernard_105,saint_bernard,dog,train,0.616,0.7106666666666667,160,176,456,357,0.28573866666666664
newfoundland_120,newfoundland,dog,train,0.479,0.43993993993993996,184,94,295,199,0.07
shiba_inu_157,shiba_inu,dog,train,0.5915915915915916,0.248,138,69,256,179,0.07795795795795796
beagle_109,beagle,dog,train,0.405,0.29635258358662614,93,24,312,171,0.19570212765957448
newfoundland_142,newfoundland,dog,train,0.321,0.36666666666666664,88,73,233,202,0.09976
pug_137,pug,dog,train,0.4899497487437186,0.225,25,2,170,133,0.3181742043551089
pug_162,pug,dog,train,0.5083333333333333,0.4311111111111111,65,31,240,163,0.3422222222222222
Siamese_122,Siamese,cat,train,0.5015015015015015,0.378,1,1,333,377,0.7497417417417418
wheaten_terrier_119,wheaten_terrier,dog,train,0.49866666666666665,0.448,106,158,268,290,0.114048
great_pyrenees_153,great_pyrenees,dog,train,0.774,0.26150121065375304,331,60,443,156,0.05206779661016949
pomeranian_115,pomeranian,dog,train,0.6383333333333333,0.2811158798283262,148,7,235,124,0.14562231759656652
Birman_126,Birman,cat,train,0.38622754491017963,0.374,78,135,180,239,0.06352095808383233
newfoundland_147,newfoundland,dog,train,0.458,0.49700598802395207,88,37,370,295,0.43566467065868264
german_shorthaired_169,german_shorthaired,dog,train,0.54,0.45866666666666667,171,81,369,263,0.192192
staffordshire_bull_terrier_152,staffordshire_bull_terrier,dog,train,0.505,0.4186666666666667,160,97,345,217,0.1184
boxer_139,boxer,dog,train,0.454,0.5866666666666667,175,158,279,282,0.06877866666666667
basset_hound_103,basset_hound,dog,train,0.614,0.38990825688073394,244,76,370,179,0.07937614678899083
wheaten_terrier_17,wheaten_terrier,dog,train,0.39,0.4186746987951807,164,116,226,162,0.017180722891566264
Bombay_12,Bombay,cat,train,0.561,0.44964028776978415,131,60,430,315,0.3656834532374101
english_setter_156,english_setter,dog,train,0.384,0.3048048048048048,119,48,265,155,0.09382582582582583
yorkshire_terrier_12,yorkshire_terrier,dog,train,0.539,0.312,189,45,350,189,0.123648
staffordshire_bull_terrier_117,staffordshire_bull_terrier,dog,train,0.44,0.48133333333333334,55,91,385,270,0.31504
Bengal_163,Bengal,cat,train,0.6166666666666667,0.36,154,50,216,112,0.05694814814814815
Siamese_172,Siamese,cat,train,0.586,0.31866666666666665,211,31,375,208,0.154816
chihuahua_112,chihuahua,dog,train,0.66,0.355,103,69,194,144,0.10111111111111111
Ragdoll_158,Ragdoll,cat,train,0.848,0.17195767195767195,368,8,480,122,0.06755555555555555
english_cocker_spaniel_105,english_cocker_spaniel,dog,train,0.4855371900826446,0.498,3,2,467,496,0.9471735537190082
basset_hound_146,basset_hound,dog,train,0.36,0.4159159159159159,112,33,248,244,0.17234834834834833
Persian_139,Persian,cat,train,0.6511976047904192,0.445,101,105,334,340,0.327874251497006
german_shorthaired_147,german_shorthaired,dog,train,0.387,0.45466666666666666,1,20,386,321,0.6180533333333333
german_shorthaired_167,german_shorthaired,dog,train,0.565,0.42492492492492495,150,43,415,240,0.3135435435435435
Egyptian_Mau_175,Egyptian_Mau,cat,train,0.6911764705882353,0.16111111111111112,166,6,210,52,0.04133986928104575
american_bulldog_149,american_bulldog,dog,train,0.48,0.449,131,177,229,272,0.049653333333333334
great_pyrenees_105,great_pyrenees,dog,train,0.435,0.46266666666666667,140,100,295,247,0.12152
pomeranian_12,pomeranian,dog,train,0.604,0.38,186,1,418,284,0.35016533333333333
Ragdoll_166,Ragdoll,cat,train,0.421,0.4397905759162304,137,93,284,243,0.11544502617801047
miniature_pinscher_106,miniature_pinscher,dog,train,0.441,0.4878345498783455,94,42,347,359,0.39027250608272507
Abyssinian_108,Abyssinian,cat,train,0.386,0.3935643564356436,50,14,336,304,0.41059405940594057
boxer_104,boxer,dog,train,0.51,0.2733333333333333,190,47,320,158,0.07696
basset_hound_160,basset_hound,dog,train,0.359,0.41291291291291293,77,6,282,269,0.3238138138138138
boxer_168,boxer,dog,train,0.437,0.4041916167664671,70,1,367,269,0.476622754491018
english_cocker_spaniel_129,english_cocker_spaniel,dog,train,0.5711743772241993,0.282,85,67,236,215,0.15906049822064056
boxer_106,boxer,dog,train,0.462,0.2653333333333333,183,56,279,143,0.044544
beagle_112,beagle,dog,train,0.3843843843843844,0.619,24,227,232,392,0.20612612612612613
Siamese_129,Siamese,cat,train,0.46,0.308,109,1,351,230,0.29556266666666664
wheaten_terrier_149,wheaten_terrier,dog,train,0.46996996996997,0.669,60,236,253,433,0.22835435435435436
chihuahua_15,chihuahua,dog,train,0.6129032258064516,0.361,115,106,341,255,0.18104301075268817
Bengal_105,Bengal,cat,train,0.16,0.3143776824034335,49,125,111,168,0.01144206008583691
basset_hound_105,basset_hound,dog,train,0.4666666666666667,0.381,46,15,304,366,0.482976
shiba_inu_128,shiba_inu,dog,train,0.32981927710843373,0.355,84,141,135,214,0.022427710843373493
newfoundland_109,newfoundland,dog,train,0.4,0.27245508982035926,152,46,248,136,0.05173652694610779
great_pyrenees_128,great_pyrenees,dog,train,0.456,0.3663663663663664,125,38,331,206,0.20785585585585586
newfoundland_164,newfoundland,dog,train,0.81,0.33783783783783783,360,66,450,159,0.05027027027027027
Persian_123,Persian,cat,train,0.506,0.44133333333333336,54,1,452,330,0.6983573333333334
Siamese_180,Siamese,cat,train,0.475,0.24250681198910082,189,36,286,142,0.056032697547683925
Egyptian_Mau_148,Egyptian_Mau,cat,train,0.736,0.4246987951807229,250,40,486,242,0.28718072289156626
miniature_pinscher_134,miniature_pinscher,dog,train,0.5533333333333333,0.36666666666666664,101,35,231,130,0.18296296296296297
Birman_104,Birman,cat,train,0.5084033613445378,0.249,138,73,225,176,0.050201680672268906
shiba_inu_139,shiba_inu,dog,train,0.5258358662613982,0.261,93,26,253,235,0.2032826747720365
beagle_127,beagle,dog,train,0.6322188449848024,0.277,101,10,315,267,0.3343343465045593
scottish_terrier_142,scottish_terrier,dog,train,0.474,0.43392070484581496,127,65,347,329,0.2558590308370044
Bombay_15,Bombay,cat,train,0.4480769230769231,0.3870967741935484,25,9,208,183,0.4938275434243176
Bombay_159,Bombay,cat,train,0.266304347826087,0.3,15,43,83,107,0.09460869565217392
american_pit_bull_terrier_153,american_pit_bull_terrier,dog,train,0.205,0.2826086956521739,15,10,108,120,0.1482608695652174
basset_hound_157,basset_hound,dog,train,0.5570570570570571,0.553,39,144,332,409,0.4663363363363363
pug_13,pug,dog,train,0.449,0.41733333333333333,67,41,382,272,0.38808
Maine_Coon_159,Maine_Coon,cat,train,0.523,0.25333333333333335,209,35,314,155,0.0672
basset_hound_124,basset_hound,dog,train,0.584,0.3033033033033033,195,5,389,197,0.22371171171171172
Bengal_160,Bengal,cat,train,0.5,0.31833333333333336,68,1,228,190,0.34054054054054056
pomeranian_149,pomeranian,dog,train,0.465,0.3466666666666667,100,30,179,126,0.11235555555555556
english_setter_107,english_setter,dog,train,0.3125,0.337,22,59,228,278,0.22557
american_pit_bull_terrier_145,american_pit_bull_terrier,dog,train,0.55,0.26222222222222225,115,10,215,108,0.1451851851851852
British_Shorthair_141,British_Shorthair,cat,train,0.3972602739726027,0.324,23,9,325,315,0.42197260273972603
japanese_chin_144,japanese_chin,dog,train,0.553,0.4573333333333333,135,38,418,305,0.402992
newfoundland_156,newfoundland,dog,train,0.574,0.3546666666666667,218,64,356,202,0.101568
pomeranian_152,pomeranian,dog,train,0.5716666666666667,0.3,113,18,230,117,0.1716
pomeranian_118,pomeranian,dog,train,0.38166666666666665,0.4116541353383459,80,59,149,160,0.08733082706766918
german_shorthaired_152,german_shorthaired,dog,train,0.5405405405405406,0.457,73,154,287,303,0.1915075075075075
Abyssinian_144,Abyssinian,cat,train,0.329,0.24930362116991645,91,15,238,164,0.12202228412256268
Bengal_118,Bengal,cat,train,0.34933333333333333,0.268,95,112,167,156,0.016896
wheaten_terrier_108,wheaten_terrier,dog,train,0.45345345345345345,0.267,31,31,271,236,0.2954954954954955
saint_bernard_148,saint_bernard,dog,train,0.474,0.5044117647058823,83,34,391,309,0.49823529411764705
great_pyrenees_109,great_pyrenees,dog,train,0.24311926605504589,0.243,33,63,179,180,0.07835779816513762
american_pit_bull_terrier_157,american_pit_bull_terrier,dog,train,0.3295880149812734,0.25666666666666665,20,21,156,133,0.19016229712858926
american_pit_bull_terrier_123,american_pit_bull_terrier,dog,train,0.39300411522633744,0.24833333333333332,58,37,133,112,0.07716049382716049
german_shorthaired_115,german_shorthaired,dog,train,0.458,0.43333333333333335,68,50,390,275,0.3864
Birman_134,Birman,cat,train,0.49333333333333335,0.663,103,238,267,425,0.16356266666666666
Abyssinian_151,Abyssinian,cat,train,0.5357142857142857,0.3648068669527897,163,61,212,109,0.028841201716738197
great_pyrenees_147,great_pyrenees,dog,train,0.504,0.294,136,89,242,205,0.06557866666666666
shiba_inu_141,shiba_inu,dog,train,0.498,0.3153153153153153,202,37,296,173,0.07678078078078078
keeshond_147,keeshond,dog,train,0.355,0.4381720430107527,36,25,319,301,0.41993548387096774
Egyptian_Mau_154,Egyptian_Mau,cat,train,0.544,0.395,33,1,375,394,0.716832
great_pyrenees_124,great_pyrenees,dog,train,0.5952380952380952,0.346,167,83,333,263,0.1422857142857143
British_Shorthair_184,British_Shorthair,cat,train,0.379,0.36778846153846156,76,34,303,272,0.2597403846153846
Bengal_11,Bengal,cat,train,0.257,0.3869047619047619,69,74,188,186,0.07933333333333334
german_shorthaired_148,german_shorthaired,dog,train,0.528,0.4526143790849673,235,114,293,163,0.01857516339869281
Russian_Blue_104,Russian_Blue,cat,train,0.633,0.37333333333333335,278,98,355,182,0.034496
german_shorthaired_123,german_shorthaired,dog,train,0.5986666666666667,0.128,172,23,277,105,0.04592
pug_100,pug,dog,train,0.34384384384384387,0.361,29,95,200,266,0.17562162162162162
Egyptian_Mau_109,Egyptian_Mau,cat,train,0.5083333333333333,0.348,4,1,179,173,0.6688888888888889
Sphynx_166,Sphynx,cat,train,0.732,0.49066666666666664,303,121,429,247,0.084672
British_Shorthair_148,British_Shorthair,cat,train,0.482,0.28647686832740216,205,46,277,115,0.03535943060498221
Birman_108,Birman,cat,train,0.612,0.34478371501272265,190,23,422,248,0.26564885496183205
wheaten_terrier_152,wheaten_terrier,dog,train,0.387,0.432,116,98,271,226,0.10581333333333333
British_Shorthair_178,British_Shorthair,cat,train,0.394,0.2663690476190476,128,13,266,166,0.12567857142857142
Birman_112,Birman,cat,train,0.616,0.4666666666666667,137,19,479,331,0.569088
Egyptian_Mau_171,Egyptian_Mau,cat,train,0.3770833333333333,0.38055555555555554,65,37,116,100,0.074375
wheaten_terrier_112,wheaten_terrier,dog,train,0.538,0.4613333333333333,186,80,352,266,0.164672
great_pyrenees_162,great_pyrenees,dog,train,0.644,0.19333333333333333,273,21,371,124,0.05383466666666667
german_shorthaired_102,german_shorthaired,dog,train,0.177,0.5681198910081744,24,128,153,289,0.11318256130790191
wheaten_terrier_100,wheaten_terrier,dog,train,0.5585585585585585,0.17,136,40,236,130,0.05405405405405406
keeshond_113,keeshond,dog,train,0.6006006006006006,0.4,123,97,277,303,0.19053453453453453
japanese_chin_107,japanese_chin,dog,train,0.608,0.46996996996997,124,40,484,273,0.5037837837837837
miniature_pinscher_169,miniature_pinscher,dog,train,0.44166666666666665,0.5888888888888889,84,88,181,177,0.12789629629629629
yorkshire_terrier_130,yorkshire_terrier,dog,train,0.569364161849711,0.2775,30,4,167,107,0.4078323699421965
Russian_Blue_131,Russian_Blue,cat,train,0.5586666666666666,0.25,144,53,275,197,0.100608
yorkshire_terrier_161,yorkshire_terrier,dog,train,0.357,0.493993993993994,46,50,311,279,0.36447447447447445
leonberger_104,leonberger,dog,train,0.58,0.3358695652173913,226,93,354,216,0.06845217391304348
great_pyrenees_161,great_pyrenees,dog,train,0.306,0.20866141732283464,72,25,234,134,0.09269291338582678
english_cocker_spaniel_141,english_cocker_spaniel,dog,train,0.6171171171171171,0.249,82,15,329,234,0.32488288288288286
Siamese_171,Siamese,cat,train,0.426,0.256,170,50,256,142,0.04219733333333334
Egyptian_Mau_128,Egyptian_Mau,cat,train,0.3244444444444444,0.17,42,17,104,85,0.062459259259259256
great_pyrenees_117,great_pyrenees,dog,train,0.481,0.404,183,109,298,194,0.05213333333333333
beagle_158,beagle,dog,train,0.52,0.33866666666666667,214,90,306,164,0.03630933333333333
Abyssinian_165,Abyssinian,cat,train,0.201,0.3555240793201133,24,53,177,198,0.1256940509915014
Persian_112,Persian,cat,train,0.535796766743649,0.4575,55,20,409,346,0.6663048498845265
pug_126,pug,dog,train,0.5049261083743842,0.25166666666666665,37,24,168,127,0.221559934318555
pomeranian_143,pomeranian,dog,train,0.5483333333333333,0.22,121,1,208,98,0.12502222222222223
english_cocker_spaniel_130,english_cocker_spaniel,dog,train,0.441,0.4624624624624625,122,23,319,285,0.309993993993994
Siamese_112,Siamese,cat,train,0.453,0.3973333333333333,119,23,334,275,0.28896
shiba_inu_15,shiba_inu,dog,train,0.522,0.43543543543543545,101,1,421,289,0.5535135135135135
english_cocker_spaniel_134,english_cocker_spaniel,dog,train,0.47897897897897895,0.418,99,140,220,278,0.10028828828828829
staffordshire_bull_terrier_145,staffordshire_bull_terrier,dog,train,0.514,0.39866666666666667,99,25,415,274,0.419648
British_Shorthair_172,British_Shorthair,cat,train,0.345,0.44328358208955226,62,54,283,243,0.24936716417910448
Ragdoll_156,Ragdoll,cat,train,0.2631578947368421,0.153,52,12,168,141,0.07159808612440191
Abyssinian_136,Abyssinian,cat,train,0.4984984984984985,0.195,105,38,227,157,0.0871951951951952
german_shorthaired_122,german_shorthaired,dog,train,0.488,0.28,176,66,312,144,0.056576
german_shorthaired_135,german_shorthaired,dog,train,0.523,0.4039039039039039,146,54,377,215,0.22336936936936938
japanese_chin_143,japanese_chin,dog,train,0.414,0.3933333333333333,108,59,306,236,0.186912
english_setter_129,english_setter,dog,train,0.419,0.264,78,7,341,191,0.2580906666666667
keeshond_124,keeshond,dog,train,0.5255255255255256,0.338,49,20,301,318,0.451027027027027
chihuahua_165,chihuahua,dog,train,0.365,0.36830357142857145,44,21,175,144,0.2397767857142857
pug_114,pug,dog,train,0.4093333333333333,0.378,55,118,252,260,0.14919466666666667
samoyed_100,samoyed,dog,train,0.48,0.4565868263473054,136,1,344,304,0.3773892215568862
havanese_159,havanese,dog,train,0.456,0.4383378016085791,68,24,388,303,0.4787131367292225
scottish_terrier_112,scottish_terrier,dog,train,0.4706666666666667,0.246,118,46,235,200,0.096096
american_bulldog_133,american_bulldog,dog,train,0.607,0.3532934131736527,213,27,394,209,0.19725748502994012
japanese_chin_128,japanese_chin,dog,train,0.576,0.494,61,160,371,334,0.28768
saint_bernard_165,saint_bernard,dog,train,0.526,0.4106666666666667,164,76,362,232,0.164736
samoyed_17,samoyed,dog,train,0.469,0.31002087682672236,146,32,323,265,0.17219624217118998
english_cocker_spaniel_143,english_cocker_spaniel,dog,train,0.502,0.45466666666666666,190,97,312,244,0.095648
Persian_125,Persian,cat,train,0.477,0.46096096096096095,101,30,376,277,0.407957957957958
german_shorthaired_132,german_shorthaired,dog,train,0.546,0.6516516516516516,201,147,345,287,0.12108108108108108
beagle_133,beagle,dog,train,0.377,0.42,1,54,376,261,0.414
english_cocker_spaniel_15,english_cocker_spaniel,dog,train,0.598,0.3918918918918919,180,9,418,252,0.34735135135135137
havanese_149,havanese,dog,train,0.434,0.376,99,40,335,242,0.2542506666666667
english_setter_166,english_setter,dog,train,0.628,0.48933333333333334,274,132,354,235,0.04394666666666667
newfoundland_134,newfoundland,dog,train,0.549,0.468,211,126,338,225,0.067056
Siamese_135,Siamese,cat,train,0.821,0.49850299401197606,351,106,470,227,0.08622155688622754
pomeranian_170,pomeranian,dog,train,0.49333333333333335,0.3933333333333333,40,35,182,201,0.3492148148148148
samoyed_121,samoyed,dog,train,0.516,0.3375,175,3,341,267,0.21912
german_shorthaired_10,german_shorthaired,dog,train,0.5171875,0.303,40,60,291,243,0.28708125
Ragdoll_178,Ragdoll,cat,train,0.39039039039039036,0.382,82,138,178,244,0.06111711711711712
British_Shorthair_104,British_Shorthair,cat,train,0.6021021021021021,0.303,70,21,331,282,0.4091351351351351
newfoundland_133,newfoundland,dog,train,0.572,0.336,237,83,335,169,0.044949333333333334
staffordshire_bull_terrier_167,staffordshire_bull_terrier,dog,train,0.457,0.5266666666666666,138,103,319,292,0.182448
Persian_166,Persian,cat,train,0.5214285714285715,0.361,47,43,318,318,0.4258571428571429
keeshond_151,keeshond,dog,train,0.39,0.43466666666666665,118,52,272,274,0.182336
newfoundland_126,newfoundland,dog,train,0.6851015801354402,0.269,227,52,380,217,0.11397291196388262
Bengal_129,Bengal,cat,train,0.282,0.6192170818505338,1,67,281,281,0.4264768683274021
pug_123,pug,dog,train,0.547085201793722,0.6283333333333333,49,111,195,266,0.3382660687593423
samoyed_130,samoyed,dog,train,0.616,0.5930930930930931,221,108,395,287,0.18706306306306306
Abyssinian_145,Abyssinian,cat,train,0.395625,0.33188908145580587,230,112,403,271,0.05959055459272097
japanese_chin_146,japanese_chin,dog,train,0.42,0.22533333333333333,136,21,284,148,0.10024533333333334
staffordshire_bull_terrier_110,staffordshire_bull_terrier,dog,train,0.403,0.468562874251497,87,57,316,256,0.2728802395209581
basset_hound_138,basset_hound,dog,train,0.20625,0.72,41,295,124,425,0.05395
leonberger_11,leonberger,dog,train,0.372,0.4236526946107784,164,123,208,160,0.009748502994011976
wheaten_terrier_16,wheaten_terrier,dog,train,0.568,0.4503012048192771,217,71,351,228,0.12673493975903616
Russian_Blue_140,Russian_Blue,cat,train,0.515,0.45795795795795796,117,1,398,304,0.5113693693693694
japanese_chin_169,japanese_chin,dog,train,0.726,0.4666666666666667,243,71,483,279,0.26624
american_pit_bull_terrier_107,american_pit_bull_terrier,dog,train,0.6141141141141141,0.321,77,22,332,299,0.42423423423423423
staffordshire_bull_terrier_122,staffordshire_bull_terrier,dog,train,0.549,0.5373333333333333,122,96,427,307,0.3432266666666667
great_pyrenees_144,great_pyrenees,dog,train,0.736,0.2627627627627628,335,58,401,117,0.02338738738738739
Bengal_115,Bengal,cat,train,0.6456456456456456,0.169,146,16,284,153,0.11354954954954954
english_cocker_spaniel_14,english_cocker_spaniel,dog,train,0.659,0.3948948948948949,225,22,434,241,0.2749009009009009
basset_hound_164,basset_hound,dog,train,0.874,0.6756756756756757,388,163,486,287,0.07298498498498499
